X,Y,OBJECTID,CODIGO_EST,UF,ENTIDADE_R,CORPO_DAGU,AMBIENTE,NU1IQA,ME1IQA,MI1IQA,MA1IQA,SD1IQA,LATITUDE,LONGITUDE
-47.01444,-21.4288899993577,1357,BG095,MG,IGAM,Rio Canoas,1,14,65,54,75,7,-21.42889,-47.01444
-46.69167,-22.2655599993377,1358,BG093,MG,IGAM,Rio Mogi-Guaçu,1,14,63,47,73,8,-22.26556,-46.69167
-46.58472,-22.0860799993419,1359,BG091,MG,IGAM,Ribeirão Pirapetinga,1,27,35,19,50,9,-22.08608,-46.58472
-46.52028,-21.3534199993595,1360,BG089,MG,IGAM,Rio Muzambinho,1,27,43,22,57,7,-21.35342,-46.52028
-50.23353,-19.7416399993995,1361,BG087,MG,IGAM,Ribeirão Tronqueira,1,28,61,47,78,8,-19.74164,-50.23353
-50.2,-19.7632799993989,1362,BG086,MG,IGAM,Córrego Santa Rosa ou Ribeirão Santa Rosa,1,26,47,33,61,7,-19.76328,-50.2
-46.36689,-22.4524199993334,1363,BG083,MG,IGAM,Rio das Antas,1,28,57,43,77,7,-22.45242,-46.36689
-46.69822,-22.3170599993365,1364,BG081,MG,IGAM,Rio Eleutério,1,28,65,40,74,8,-22.31706,-46.69822
-46.38244,-22.2852499993373,1365,BG079,MG,IGAM,Ribeirão Ouro Fino,1,29,35,24,49,6,-22.28525,-46.38244
-46.32983,-22.3146899993365,1366,BG077,MG,IGAM,Rio Mogi-Guaçu,1,28,55,38,67,9,-22.31469,-46.32983
-46.40517,-21.74835999935,1367,BG075,MG,IGAM,Rio Pardo,1,29,66,45,85,12,-21.74836,-46.40517
-46.82494,-20.8246399993724,1368,BG073,MG,IGAM,Rio Santana,1,29,57,33,75,10,-20.82464,-46.82494
-46.95069,-20.8918299993707,1369,BG071,MG,IGAM,Córrego Liso,1,29,27,14,48,10,-20.89183,-46.95069
-45.89292,-21.664829999352,1370,BG069,MG,IGAM,Rio Machado,1,29,51,38,58,4,-21.66483,-45.89292
-45.51572,-21.457059999357,1371,BG067,MG,IGAM,Ribeirão da Espera,1,29,66,48,78,8,-21.45706,-45.51572
-45.56567,-21.1512799993644,1372,BG065,MG,IGAM,Ribeirão São Pedro,1,25,70,55,81,6,-21.15128,-45.56567
-46.60217,-21.7344399993503,1373,BG063,MG,IGAM,Ribeirão das Antas,1,54,49,28,77,11,-21.73444,-46.60217
-48.68833,-20.1678599993887,1374,BG061,MG,IGAM,Rio Grande,1,55,83,69,92,5,-20.16786,-48.68833
-48.39075,-19.9090599993952,1375,BG059,MG,IGAM,Rio Uberaba,1,56,55,38,69,7,-19.90906,-48.39075
-47.82417,-19.6611099994015,1376,BG058,MG,IGAM,Rio Uberaba,1,56,70,40,86,9,-19.66111,-47.82417
-47.87508,-20.0086099993927,1377,BG057,MG,IGAM,Córrego Gameleira ou Rio Gameleira,1,56,43,32,59,6,-20.00861,-47.87508
-46.83267,-20.6166699993775,1378,BG055,MG,IGAM,Ribeirão São Pedro ou Rio São João,1,55,61,38,78,10,-20.61667,-46.83267
-46.6,-20.6942199993756,1379,BG053,MG,IGAM,Ribeirão da Bocaina,1,56,41,19,63,9,-20.69422,-46.6
-45.90167,-22.2281699993386,1380,BG052,MG,IGAM,Rio Sapucaí-Mirim,1,26,52,45,57,4,-22.22817,-45.90167
-46.36222,-20.6847199993759,1381,BG051,MG,IGAM,Rio Grande,1,55,79,60,91,7,-20.68472,-46.36222
-45.91192,-21.9635299993448,1382,BG050,MG,IGAM,Rio Dourado,1,26,60,43,71,7,-21.96353,-45.91192
-45.68136,-21.579529999354,1383,BG049,MG,IGAM,Rio Sapucaí,1,54,69,45,88,10,-21.57953,-45.68136
-45.91725,-22.1166099993412,1384,BG048,MG,IGAM,Rio do Cervo,1,26,59,38,72,8,-22.11661,-45.91725
-45.69983,-22.0534999993427,1385,BG047,MG,IGAM,Rio Sapucaí,1,54,62,43,79,9,-22.0535,-45.69983
-47.09733,-22.1580599993402,1386,BG046,MG,IGAM,Rio do Cervo,1,16,64,41,73,7,-22.15806,-47.09733
-45.89611,-22.2064399993391,1387,BG045,MG,IGAM,Rio Sapucaí-Mirim,1,53,54,40,67,7,-22.20644,-45.89611
-45.89761,-22.2900799993371,1388,BG044,MG,IGAM,Rio Sapucaí-Mirim,1,54,61,42,79,11,-22.29008,-45.89761
-45.86733,-22.211809999339,1389,BG043,MG,IGAM,Rio Sapucaí,1,54,58,45,78,8,-22.21181,-45.86733
-46.08503,-22.2726399993376,1390,BG042,MG,IGAM,Ribeirão do Mandu ou Rio Mandu,1,26,60,32,71,9,-22.27264,-46.08503
-45.55242,-22.3605799993355,1391,BG041,MG,IGAM,Rio Sapucaí,1,56,51,33,68,8,-22.36058,-45.55242
-45.04461,-21.6575799993521,1392,BG040,MG,IGAM,Rio do Peixe,1,26,69,55,80,6,-21.65758,-45.04461
-45.40219,-22.5159699993319,1393,BG039,MG,IGAM,Rio Sapucaí,1,54,64,34,87,11,-22.51597,-45.40219
-45.26217,-21.9338899993456,1394,BG038,MG,IGAM,Rio Lambari,1,25,60,40,76,9,-21.93389,-45.26217
-45.50844,-21.6064199993534,1395,BG037,MG,IGAM,Rio Verde,1,53,62,46,80,7,-21.60642,-45.50844
-45.39542,-21.6298299993528,1396,BG036,MG,IGAM,Rio Palmela,1,54,68,46,88,9,-21.62983,-45.39542
-45.36378,-21.6414199993525,1397,BG035,MG,IGAM,Rio Verde,1,54,62,43,74,6,-21.64142,-45.36378
-45.11531,-21.6553899993522,1398,BG034,MG,IGAM,Rio do Peixe,1,55,67,40,84,11,-21.65539,-45.11531
-45.33081,-21.6720799993518,1399,BG033,MG,IGAM,Rio do Peixe,1,55,57,42,75,7,-21.67208,-45.33081
-45.24758,-21.7031899993511,1400,BG032,MG,IGAM,Rio Verde,1,54,62,48,77,6,-21.70319,-45.24758
-45.21575,-21.7677799993495,1401,BG031,MG,IGAM,Rio Lambari,1,54,65,44,82,9,-21.76778,-45.21575
-45.26542,-22.210189999339,1402,BG030,MG,IGAM,Rio Lambari,1,51,59,27,85,9,-22.21019,-45.26542
-45.05436,-21.8651099993472,1403,BG029,MG,IGAM,Rio Baependi,1,51,67,47,83,9,-21.86511,-45.05436
-45.04539,-22.0604199993426,1404,BG028,MG,IGAM,Rio Verde,1,52,58,38,70,7,-22.06042,-45.04539
-44.9755,-22.2142199993389,1405,BG027,MG,IGAM,Rio Verde,1,52,61,42,87,8,-22.21422,-44.9755
-45.09225,-21.9450599993453,1406,BG026,MG,IGAM,Rio Verde,1,23,66,46,79,8,-21.94506,-45.09225
-44.90539,-22.3266899993363,1407,BG025,MG,IGAM,Rio Verde,1,52,70,52,91,7,-22.32669,-44.90539
-44.88019,-21.9509999993452,1408,BG024,MG,IGAM,Rio Baependi,1,24,61,51,74,5,-21.951,-44.88019
-45.4405,-20.4867799993807,1409,BG023,MG,IGAM,Rio Formiga,1,52,40,23,61,8,-20.48678,-45.4405
-45.19792,-21.003689999368,1410,BG021,MG,IGAM,Rio Jacaré,1,52,62,44,79,8,-21.00369,-45.19792
-45.12619,-21.1761899993638,1411,BG019,MG,IGAM,Rio Grande,1,52,70,53,89,9,-21.17619,-45.12619
-44.74058,-21.1421699993646,1412,BG017,MG,IGAM,Rio das Mortes,1,52,65,44,87,10,-21.14217,-44.74058
-41.31075,-21.0622799993665,1413,BG015,MG,IGAM,Rio das Mortes,1,20,62,49,73,5,-21.06228,-41.31075
-43.96733,-21.205829999363,1414,BG014,MG,IGAM,Rio das Mortes,1,52,63,32,83,10,-21.20583,-43.96733
-43.98044,-21.1738099993638,1415,BG013,MG,IGAM,Rio das Mortes,1,52,55,22,79,9,-21.17381,-43.98044
-43.91875,-21.2348899993623,1416,BG012,MG,IGAM,Rio das Mortes,1,49,67,37,82,10,-21.23489,-43.91875
-43.67914,-21.249169999362,1417,BG011,MG,IGAM,Rio das Mortes,1,51,64,44,79,8,-21.24917,-43.67914
-43.91256,-21.2183099993627,1418,BG010,MG,IGAM,Ribeirão Caieiro,1,34,55,35,71,10,-21.21831,-43.91256
-44.88417,-21.2753099993613,1419,BG009,MG,IGAM,Rio Capivari,1,52,69,46,90,10,-21.27531,-44.88417
-44.88417,-21.2753099993613,1420,BG008,MG,IGAM, ,1,14,47,34,59,7,-21.27531,-44.88417
-44.63114,-21.290059999361,1421,BG007,MG,IGAM,Rio Grande,1,52,78,63,92,6,-21.29006,-44.63114
-44.39367,-21.6133599993532,1422,BG005,MG,IGAM,Rio Aiuruoca,1,52,63,44,81,8,-21.61336,-44.39367
-44.32753,-21.4919399993561,1423,BG003,MG,IGAM,Rio Grande,1,52,66,46,90,8,-21.49194,-44.32753
-44.31656,-22.0321399993433,1424,BG001,MG,IGAM,Rio Grande,1,52,68,47,82,7,-22.03214,-44.31656
-35.01759,-7.81680999974537,1425,BF11,PE,CPRH,Rio Cumbe,1,29,61,30,75,12,-7.81681,-35.01759
-35.03456,-7.82522999974511,1426,BF08,PE,CPRH,Rio Pilão,1,28,61,34,75,12,-7.82523,-35.03456
-35.03433,-7.83679999974475,1427,BF05,PE,CPRH,Rio Catucá,2,37,78,57,92,8,-7.8368,-35.03433
-48.61139,-24.6038899992851,1428,BETA02900,SP,CETESB,Rio Betari,1,41,71,36,81,9,-24.60389,-48.61139
-40.74941,-20.6533699993766,1429,BEN1D005,ES,IEMA,Rio Benevente,1,25,61,39,74,7,-20.65337,-40.74941
-40.6785,-20.6866599993758,1430,BEN1C010,ES,IEMA,Rio Benevente,1,36,63,40,83,8,-20.68666,-40.6785
-34.93045,-7.97386999974039,1431,BE09,PE,CPRH,Rio Beberibe,1,30,64,37,80,10,-7.97387,-34.93045
-35.0173,-7.94789999974124,1432,BE01,PE,CPRH,Rio Araça,2,30,57,37,75,8,-7.9479,-35.0173
-36.11414,-6.53305999978639,1433,BC61,PB,SUDEMA,Açude Boqueirão do Cais (Cuité),2,13,65,35,83,13,-6.53306,-36.11414
-49.2347,-21.8871999993467,1434,BATA02800,SP,CETESB,Rio Batalha,1,84,69,43,80,7,-21.8872,-49.2347
-49.1153,-22.380799999335,1435,BATA02050,SP,CETESB,Rio Batalha,1,51,72,49,84,7,-22.3808,-49.1153
-53.51383,-15.8695299995031,1436,BAT37,MT,SEMA,Rio Batovi,1,23,75,41,87,11,-15.86953,-53.51383
-53.70808,-16.3451899994898,1438,BAN60,MT,SEMA,Rio Bandeira,1,24,71,55,85,7,-16.34519,-53.70808
-45.6711,-23.7552999993036,1439,BALE02700,SP,CETESB,Vala de Escoamento à esquerda na Praia da Baleia,1,43,53,37,72,9,-23.7553,-45.6711
-45.6706,-23.7546999993037,1440,BALD02700,SP,CETESB,Vala de Escoamento à direita na Praia da Baleia,1,44,52,35,72,9,-23.7547,-45.6706
-46.4786,-23.1127999993181,1441,BAIN02950,SP,CETESB,Rio Atibainha,1,40,45,28,74,10,-23.1128,-46.4786
-37.33443,-6.17955999979776,1442,BAI35,PB,SUDEMA,Açude Baião (São José do Brejo do Cruz),2,14,66,40,90,18,-6.17956,-37.33443
-50.4286,-21.2218999993627,1443,BAGU02700,SP,CETESB,Ribeirão Baguaçu,1,51,58,30,74,9,-21.2219,-50.4286
-47.07167,-20.6958299993755,1444,BAGR04950,SP,CETESB,Ribeirão dos Bagres,1,38,52,20,69,11,-20.69583,-47.07167
-47.4717,-20.6307999993772,1445,BAGR04600,SP,CETESB,Ribeirão dos Bagres,1,79,49,29,75,9,-20.6308,-47.4717
-47.41056,-20.5536099993791,1446,BAGR04500,SP,CETESB,Ribeirão dos Bagres,1,40,47,11,61,8,-20.55361,-47.41056
-47.37444,-20.5205599993799,1447,BAGR04020,SP,CETESB,Ribeirão dos Bagres,1,38,62,42,81,10,-20.52056,-47.37444
-46.80139,-24.0822199992964,1448,BACO02950,SP,CETESB,Rio Branco (Itanhaém),1,35,68,35,77,8,-24.08222,-46.80139
-43.80806,-19.9688899993937,1449,AV340,MG,IGAM,Ribeirão da Prata,1,28,51,35,64,6,-19.96889,-43.80806
-43.82361,-19.9919399993931,1450,AV320,MG,IGAM,Córrego da Mina,1,30,54,41,64,6,-19.99194,-43.82361
-43.85556,-19.9847199993933,1451,AV300,MG,IGAM,Córrego da Barragem,1,30,48,16,63,8,-19.98472,-43.85556
-43.83472,-20.0341699993921,1452,AV250,MG,IGAM,Ribeirão dos Macacos,1,30,66,40,78,9,-20.03417,-43.83472
-43.79361,-20.0913899993906,1453,AV210,MG,IGAM,Rio das Velhas,1,35,58,38,73,7,-20.09139,-43.79361
-43.87167,-20.1299999993896,1454,AV200,MG,IGAM,Rio do Peixe,1,18,78,54,86,8,-20.13,-43.87167
-43.82389,-20.1911099993881,1455,AV120,MG,IGAM,Córrego Moleque,1,16,71,56,81,8,-20.19111,-43.82389
-43.805,-20.2888899993857,1456,AV080,MG,IGAM,Rio Itabirito,1,30,64,43,83,12,-20.28889,-43.805
-43.78611,-20.317219999385,1457,AV070,MG,IGAM,Ribeirão Mata Porcos,1,28,65,47,92,12,-20.31722,-43.78611
-43.82222,-20.2897199993856,1458,AV060,MG,IGAM,Ribeirão Carioca,1,28,71,51,90,10,-20.28972,-43.82222
-43.89889,-20.3619399993838,1459,AV050,MG,IGAM,Ribeirão do Silva ou Ribeirão Mata Porcos,1,17,67,47,81,10,-20.36194,-43.89889
-43.71472,-20.2786099993859,1460,AV020,MG,IGAM,Rio Maracujá,1,27,57,42,71,9,-20.27861,-43.71472
-43.62472,-20.2863899993857,1461,AV010,MG,IGAM,Rio das Velhas,1,27,67,43,80,11,-20.28639,-43.62472
-43.62717,-20.3694699993836,1462,AV007,MG,IGAM,Ribeirão Funil,1,27,63,45,80,9,-20.36947,-43.62717
-43.58139,-20.2897199993856,1463,AV005,MG,IGAM,Rio das Velhas,1,24,76,56,92,8,-20.28972,-43.58139
-47.29083,-22.6983299993276,1464,ATIB02900,SP,CETESB,Rio Atibaia,1,36,65,40,81,11,-22.69833,-47.29083
-47.17333,-22.7613899993262,1465,ATIB02800,SP,CETESB,Rio Atibaia,1,47,45,29,57,7,-22.76139,-47.17333
-47.155,-22.7630999993262,1466,ATIB02605,SP,CETESB,Rio Atibaia,1,84,49,19,67,10,-22.7631,-47.155
-47.10556,-22.7519399993264,1467,ATIB02300,SP,CETESB,Rio Atibaia,1,36,63,36,75,9,-22.75194,-47.10556
-46.9739,-22.9049999993229,1468,ATIB02065,SP,CETESB,Rio Atibaia,1,84,54,35,81,9,-22.905,-46.9739
-46.93361,-22.9377799993221,1469,ATIB02035,SP,CETESB,Rio Atibaia,1,47,62,39,79,9,-22.93778,-46.93361
-46.84667,-22.9697199993214,1470,ATIB02030,SP,CETESB,Rio Atibaia,1,46,60,47,71,5,-22.96972,-46.84667
-46.545,-23.1032999993183,1471,ATIB02010,SP,CETESB,Rio Atibaia,1,84,59,41,78,7,-23.1033,-46.545
-50.0225,-22.3191999993365,1472,ARPE02800,SP,CETESB,Reservatório do Arrependido,2,51,81,62,93,8,-22.3192,-50.0225
-57.72569,-10.6401699996571,1473,ARI312,MT,SEMA,Rio Arinos,1,19,79,69,88,5,-10.64017,-57.72569
-40.33754,-20.3507599993841,1474,ARI1C001,ES,IEMA,Rio Aribiri,1,33,17,11,27,4,-20.35076,-40.33754
-57.42219,-11.5375599996297,1475,ARI196,MT,SEMA,Rio Arinos,1,20,80,73,91,5,-11.53756,-57.42219
-45.06194,-23.4588899993103,1476,ARAU02950,SP,CETESB,Rio Acaraú,1,46,40,21,56,7,-23.45889,-45.06194
-47.3492,-22.3510999993357,1477,ARAS03400,SP,CETESB,Rio das Araras,1,37,44,20,60,10,-22.3511,-47.3492
-47.2231,-22.2793999993374,1478,ARAS02900,SP,CETESB,Rio das Araras,1,63,32,13,57,12,-22.2794,-47.2231
-54.92216,-15.9978399994995,1479,ARA545,MT,SEMA,Rio Araguaia,1,18,67,45,84,12,-15.99784,-54.92216
-53.21667,-17.3019399994636,1480,ARA151,MT,SEMA,Rio Araguaia,1,20,69,53,77,6,-17.30194,-53.21667
-54.92339,-16.3135599994907,1481,ARA1206,MT,SEMA,Rio Araguaia,1,18,77,64,86,6,-16.31356,-54.92339
-37.35,-5.88329999980735,1482,APM14,RN,IGARN,Açude Morcego,2,13,74,58,85,8,-5.8833,-37.35
-49.92278,-22.2077799993391,1484,ANOR02300,SP,CETESB,Córrego Agua do Norte,1,42,63,33,87,14,-22.20778,-49.92278
-46.46444,-23.9347199992997,1485,ANCO02900,SP,CETESB,Rio Branco,1,44,50,27,62,8,-23.93472,-46.46444
-49.10304,-25.5004499992662,1486,AI91,PR,IAP,Rio Piraquara,1,19,67,59,79,6,-25.50045,-49.10304
-49.04469,-25.4996899992662,1487,AI90,PR,IAP,Rio Piraquara,1,18,65,43,78,9,-25.49969,-49.04469
-53.47963,-25.4422899992674,1488,AI89,PR,IAP,Rio Verde Haras,1,18,58,36,70,9,-25.44229,-53.47963
-49.12098,-25.5015999992662,1489,AI88,PR,IAP,Rio Itaqui,1,18,48,33,58,7,-25.5016,-49.12098
-49.12871,-25.605149999264,1490,AI87,PR,IAP,Rio Miringuava,1,17,58,33,71,10,-25.60515,-49.12871
-49.07304,-25.6413199992633,1491,AI86,PR,IAP, ,0,17,62,46,79,8,-25.64132,-49.07304
-49.18375,-25.3061799992702,1492,AI72,PR,IAP,Rio Pequeno,1,27,57,41,68,8,-25.30618,-49.18375
-49.18914,-25.4824199992665,1493,AI71,PR,IAP,Rio Iraí,1,27,38,16,62,11,-25.48242,-49.18914
-49.54653,-25.509619999266,1494,AI68,PR,IAP,Rio Cambui,1,23,39,12,55,15,-25.50962,-49.54653
-49.25816,-25.4695299992669,1495,AI67,PR,IAP,Rio Vila Parolin,1,19,21,11,34,7,-25.46953,-49.25816
-49.25274,-25.4421699992674,1496,AI66,PR,IAP,Ro Vila Fany,1,18,22,12,35,7,-25.44217,-49.25274
-49.25943,-25.4359799992675,1497,AI65,PR,IAP,Rio Ivo,1,20,16,8,25,4,-25.43598,-49.25943
-49.25125,-25.4457799992673,1498,AI64,PR,IAP,RIO ÁGUA VERDE,1,21,21,11,40,8,-25.44578,-49.25125
-49.21865,-25.4091499992681,1499,AI63,PR,IAP,Rio Bacacheri,1,23,41,28,52,6,-25.40915,-49.21865
-49.22972,-25.3894399992685,1500,AI62,PR,IAP,Rio Bacacheri,1,23,38,24,45,5,-25.38944,-49.22972
-49.33654,-25.5140999992659,1501,AI61,PR,IAP,Rio Barigui,1,24,32,26,45,4,-25.5141,-49.33654
-49.31404,-25.4497999992672,1502,AI60,PR,IAP,Rio Barigui,1,26,40,29,59,7,-25.4498,-49.31404
-49.30696,-25.4218599992678,1503,AI59,PR,IAP,Rio Uvu,1,27,43,22,62,9,-25.42186,-49.30696
-49.3054,-25.413749999268,1504,AI58,PR,IAP,Rio Barigui,1,28,47,33,68,7,-25.41375,-49.3054
-49.28326,-25.2862599992707,1505,AI57,PR,IAP,Rio Barigui,1,27,59,49,70,5,-25.28626,-49.28326
-49.26666,-25.3790399992687,1506,AI56,PR,IAP,Rio Belém,1,28,36,19,52,9,-25.37904,-49.26666
-49.26846,-25.4098199992681,1507,AI55,PR,IAP,Rio Atuba,1,24,35,23,44,5,-25.40982,-49.26846
-49.37923,-25.6573999992629,1508,AI54,PR,IAP,Rio Faxinal,1,24,50,32,66,12,-25.6574,-49.37923
-49.21865,-25.4091499992681,1509,AI53,PR,IAP,Rio Mauricio,1,27,59,38,76,8,-25.40915,-49.21865
-49.32496,-25.754389999261,1510,AI52,PR,IAP,Rio dos Patos,1,21,53,40,69,7,-25.75439,-49.32496
-49.25157,-25.6223699992637,1511,AI51,PR,IAP,Rio Cotia,1,26,60,48,70,6,-25.62237,-49.25157
-49.17331,-25.6264499992636,1512,AI50,PR,IAP,Rio Miringuava-mirim,1,29,55,33,75,10,-25.62645,-49.17331
-49.13953,-25.4340299992676,1513,AI49,PR,IAP,Rio do Meio,1,28,50,20,77,12,-25.43403,-49.13953
-49.15169,-25.4703199992668,1514,AI48,PR,IAP,Rio Itaqui,1,24,47,27,66,9,-25.47032,-49.15169
-49.18437,-25.3417899992695,1515,AI47,PR,IAP,Rio Cachoeira,1,25,53,27,84,12,-25.34179,-49.18437
-49.18677,-25.3078299992702,1516,AI46,PR,IAP,Rio Tumiri,1,25,55,38,70,9,-25.30783,-49.18677
-49.05304,-25.4806799992666,1517,AI45,PR,IAP,Rio Curralinho,1,26,58,46,65,5,-25.48068,-49.05304
-49.11978,-25.3775799992688,1518,AI44,PR,IAP,Rio Canguiri,1,24,48,34,65,7,-25.37758,-49.11978
-49.05688,-25.4389699992674,1519,AI43,PR,IAP,Rio Iraizinho,1,28,55,38,71,7,-25.43897,-49.05688
-49.17336,-25.3925999992684,1520,AI42,PR,IAP,Rio Palmital,1,25,35,24,49,8,-25.3926,-49.17336
-49.09037,-25.4896599992664,1521,AI41,PR,IAP,Rio Piraquara,1,26,65,24,83,12,-25.48966,-49.09037
-49.00064,-25.5675399992648,1522,AI40,PR,IAP,Rio Pequeno,1,29,66,37,81,11,-25.56754,-49.00064
-49.05287,-25.4239799992678,1523,AI39,PR,IAP,Rio do Meio,1,26,46,26,68,12,-25.42398,-49.05287
-49.08479,-25.6345899992634,1524,AI38,PR,IAP,Rio Miringuava,1,25,63,43,77,8,-25.63459,-49.08479
-49.40972,-25.5476699992652,1525,AI37,PR,IAP,Rio Passaúna,1,33,48,22,80,15,-25.54767,-49.40972
-49.39204,-25.5265399992656,1526,AI36,PR,IAP,Rio Passaúna,1,31,68,53,86,9,-25.52654,-49.39204
-49.40229,-25.459979999267,1527,AI35,PR,IAP,Rio Ferraria,1,28,55,35,78,8,-25.45998,-49.40229
-49.39167,-25.4296099992677,1528,AI33,PR,IAP,Rio Cachoeira,1,32,57,26,77,11,-25.42961,-49.39167
-49.38808,-25.4271199992677,1529,AI32,PR,IAP,Rio Passaúna,1,35,53,37,72,9,-25.42712,-49.38808
-49.38493,-25.4170399992679,1530,AI31,PR,IAP,Rio Cachoeirinha,1,31,54,41,69,7,-25.41704,-49.38493
-49.36049,-25.3869899992686,1531,AI30,PR,IAP,Rio Passaúna,1,31,50,42,59,5,-25.38699,-49.36049
-49.35485,-25.365179999269,1532,AI29,PR,IAP,Rio Passaúna,1,30,59,44,71,7,-25.36518,-49.35485
-49.33985,-25.3484299992694,1533,AI28,PR,IAP,Rio Passaúna,1,32,62,46,85,9,-25.34843,-49.33985
-49.36548,-25.3103199992701,1534,AI27,PR,IAP,Rio Passaúna,1,28,77,65,86,7,-25.31032,-49.36548
-49.25698,-25.6462399992632,1535,AI26,PR,IAP,Rio Despique,1,25,60,49,70,5,-25.64624,-49.25698
-49.63196,-25.5885999992644,1536,AI25,PR,IAP,Rio Iguaçu,1,23,39,28,50,6,-25.5886,-49.63196
-49.26088,-25.5991399992641,1537,AI24,PR,IAP,Rio Iguaçu,1,27,31,17,62,10,-25.59914,-49.26088
-49.31761,-25.7203899992617,1538,AI23,PR,IAP,Rio Mauricio,1,22,57,42,71,7,-25.72039,-49.31761
-49.09125,-25.5251499992657,1539,AI22,PR,IAP,Rio Itaqui,1,30,48,36,62,6,-25.52515,-49.09125
-49.219,-25.5279699992656,1540,AI20,PR,IAP,Rio Iguaçu,1,23,26,15,37,6,-25.52797,-49.219
-49.24932,-25.4497099992672,1541,AI19,PR,IAP,Rio Belém,1,28,21,12,35,6,-25.44971,-49.24932
-49.14553,-25.5192999992658,1542,AI18,PR,IAP,Rio Pequeno,1,30,60,48,74,7,-25.5193,-49.14553
-49.17087,-25.4536699992671,1543,AI17,PR,IAP,Rio Iraí,1,26,34,22,51,8,-25.45367,-49.17087
-49.12083,-25.4508299992672,1544,AI16,PR,IAP,Rio Piraquara,1,26,65,50,83,9,-25.45083,-49.12083
-49.22911,-25.4910399992664,1545,AI15,PR,IAP,Rio Belém,1,25,25,11,60,10,-25.49104,-49.22911
-49.51355,-25.6004199992641,1546,AI14,PR,IAP,Rio Iguaçu,1,27,33,23,62,7,-25.60042,-49.51355
-49.88862,-25.5479199992652,1547,AI13,PR,IAP,Rio Iguaçu,1,20,48,39,65,7,-25.54792,-49.88862
-49.58306,-25.5803099992645,1548,AI12,PR,IAP,Rio Verde,1,29,59,47,77,7,-25.58031,-49.58306
-49.25076,-25.5723599992647,1549,AI11,PR,IAP,Rio Passaúna,1,32,44,19,79,12,-25.57236,-49.25076
-49.35755,-25.6147599992638,1550,AI10,PR,IAP,Rio Barigui,1,23,29,15,41,7,-25.61476,-49.35755
-49.24514,-25.5475899992652,1551,AI09,PR,IAP,Rio Padilha,1,22,30,17,44,7,-25.54759,-49.24514
-49.19962,-25.4420799992674,1552,AI08,PR,IAP,Rio Atuba,1,27,35,21,49,7,-25.44208,-49.19962
-49.22849,-25.5895699992643,1553,AI07,PR,IAP,Rio Miringuava,1,26,51,38,67,6,-25.58957,-49.22849
-49.1898,-25.4839799992665,1554,AI04,PR,IAP,Rio Iguaçu,1,31,34,17,72,12,-25.48398,-49.1898
-49.1676,-25.4433699992674,1555,AI03,PR,IAP,Rio Palmital,1,26,35,22,48,7,-25.44337,-49.1676
-49.08615,-25.3707599992689,1556,AI02,PR,IAP,Rio Timbu,1,25,47,37,59,5,-25.37076,-49.08615
-49.11912,-25.4423099992674,1557,AI01,PR,IAP,Rio Iraí,1,30,55,30,73,10,-25.44231,-49.11912
-51.49778,-21.2208299993627,1558,AGUA02800,SP,CETESB,Rio Aguapeí,1,83,66,44,83,9,-21.22083,-51.49778
-50.5892,-21.6763999993517,1559,AGUA02100,SP,CETESB,Rio Aguapeí,1,83,66,28,79,9,-21.6764,-50.5892
-49.6756,-21.9213999993459,1560,AGUA02010,SP,CETESB,Rio Aguapeí,1,52,71,54,81,5,-21.9214,-49.6756
-35.296,-6.85287999977618,1561,AG68,PB,SUDEMA,Açude Araçagi (araçagi),2,14,68,36,88,16,-6.85288,-35.296
-38.40644,-4.20860999986172,1562,ACA09,CE,COGERH,Informação não disponível,2,14,44,0,76,17,-4.20861,-38.40644
-45.36278,-23.8188899993023,1563,ABRA02950,SP,CETESB,Ribeirão Água Branca,1,45,66,44,78,7,-23.81889,-45.36278
-48.86,-25.5444399992653,1564,82198000,PR,Águas Paraná,Rio do Pinto,1,15,69,58,83,9,-25.54444,-48.86
-48.83,-25.4769399992667,1565,82170000,PR,Águas Paraná,Rio Nhundiaquara,1,32,68,51,83,8,-25.47694,-48.83
-48.7475,-25.2427799992715,1566,82065000,PR,Águas Paraná,Rio Cachoeira,1,17,75,57,93,11,-25.24278,-48.7475
-48.46667,-25.1999999992724,1567,82009080,PR,Águas Paraná,Taguacaba,1,29,71,54,90,10,-25.2,-48.46667
-48.2425,-25.1599999992733,1568,82002000,PR,Águas Paraná,GUARAQUEÇABA,1,18,73,52,93,12,-25.16,-48.2425
-48.5047,-24.7435999992821,1569,81335000,PR,Águas Paraná,Rio Pardo,1,22,62,38,93,12,-24.7436,-48.5047
-48.945,-25.2149999992721,1570,81299000,PR,Águas Paraná,Rio Capivari,2,15,65,44,77,9,-25.215,-48.945
-49.26278,-24.8274999992803,1571,81140000,PR,Águas Paraná,Rio Ponta Grossa,1,20,56,40,77,8,-24.8275,-49.26278
-49.18437,-25.3417899992695,1572,81135000,PR,Águas Paraná,Rio Ribeira do Iguape,1,24,60,43,89,11,-25.34179,-49.18437
-49.18437,-25.3417899992695,1573,81125000,PR,Águas Paraná,Rio Turvo,1,23,64,46,86,10,-25.34179,-49.18437
-49.18437,-25.3417899992695,1574,81120000,PR,Águas Paraná,Rio Piedade,1,21,63,41,92,13,-25.34179,-49.18437
-54.5183,-25.5691999992648,1575,65996000,PR,Águas Paraná,Rio Tamandua,1,13,61,38,76,12,-25.5692,-54.5183
